id,user_id,type,data,created_at,updated_at
3689e60d-964d-48d6-91e0-e57101354710,f5612848-1f2a-4cf6-bf02-84e9dee0f36e,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""08:36""}",2026-03-20 08:36:00+00,2026-03-20 08:36:00+00
b9bf1560-93f2-42d0-b2c7-ec7c56eb9c9c,f2df112c-a597-43e7-9419-ad49a3fd8cf1,cancellation,"{""content_title"": ""Virtual Palace"", ""time"": ""18:20""}",2026-03-27 18:20:00+00,2026-03-27 18:20:00+00
43b5df2c-3daf-4b46-9ac1-269ddec71580,e8c2daea-f8ad-4c3a-a79c-e25f6845f30b,no_show_warning_1,"{""content_title"": ""AI in Digital Art"", ""time"": ""18:21""}",2026-03-14 18:21:00+00,2026-03-14 18:21:00+00
f10192b4-2910-4ea0-8f8c-0a3feb27dc35,426e3f68-e3eb-444e-8975-c06c0075e00c,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""20:40""}",2026-04-09 20:40:00+00,2026-04-09 20:40:00+00
b7a23f02-d361-4484-a7d4-1e08e26d694f,4935010e-e354-48d3-90f5-a93f88bdcc37,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""17:30""}",2026-04-06 17:30:00+00,2026-04-06 17:30:00+00
cb14aae7-cbd3-4657-bd20-b1181c732467,77377f95-5406-42bd-a024-61fd80c55973,no_show_warning_1,"{""content_title"": ""The Clouds Are Up"", ""time"": ""20:31""}",2026-03-28 20:31:00+00,2026-03-28 20:31:00+00
e5fa91a1-35da-4275-9614-2c10c01f0ffd,09268899-87f9-44aa-8a63-53fb6c60b2b8,booking,"{""content_title"": ""Web3 Showcase"", ""time"": ""10:53""}",2026-03-17 10:53:00+00,2026-03-17 10:53:00+00
d7d7f6de-d821-4b7f-bd11-93e6d42d068e,4e490d35-0731-44ae-9084-cddac927c22d,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""16:10""}",2026-04-08 16:10:00+00,2026-04-08 16:10:00+00
f01d5998-6659-4f6c-bb63-b31dcd61bc65,9e2697c6-1e4b-4d6a-89ef-af96f7ba23ca,no_show_warning_1,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""12:20""}",2026-04-10 12:20:00+00,2026-04-10 12:20:00+00
c30a6630-d11a-4e0f-97e3-55a66ebc5c3a,1775dd60-1f41-4a32-a135-409fc1e5a526,booking,"{""content_title"": ""Indulto Creative Talk"", ""time"": ""18:01""}",2026-04-04 18:01:00+00,2026-04-04 18:01:00+00
88d5a56c-293f-48ba-9008-07199bf2433c,94c09036-861e-408a-afca-a40355f053a7,no_show_warning_1,"{""content_title"": ""Quantum Computing Intro"", ""time"": ""20:36""}",2026-04-07 20:36:00+00,2026-04-07 20:36:00+00
5e873517-4c78-46c6-897f-7b4123875e81,d8249b92-3841-4a3f-af23-1678614e8659,booking,"{""content_title"": ""AI in Digital Art"", ""time"": ""08:06""}",2026-03-18 08:06:00+00,2026-03-18 08:06:00+00
dada61fe-948f-4566-87b8-d518ace1fdb2,d4847e48-6a53-4522-9af2-8a3007fc04b0,cancellation,"{""content_title"": ""Dark Rooms VR"", ""time"": ""13:06""}",2026-04-04 13:06:00+00,2026-04-04 13:06:00+00
3794cb09-85e7-49b1-9dfe-03c4fc707dc3,e4e04f63-81d6-4a5a-9507-2697fdf21db5,no_show_warning_1,"{""content_title"": ""The Clouds Are Up"", ""time"": ""16:31""}",2026-03-23 16:31:00+00,2026-03-23 16:31:00+00
be851cbb-0691-4881-983f-0f023b3c9266,b6a253e5-c989-419b-bb40-221d6db28690,cancellation,"{""content_title"": ""Startup Pitches"", ""time"": ""12:41""}",2026-04-07 12:41:00+00,2026-04-07 12:41:00+00
e29e8a81-26d2-4f69-a856-d84b910573fd,d8d9573e-2946-4b7c-a428-10382a7bb2ad,cancellation,"{""content_title"": ""Tech Founders Meetup"", ""time"": ""18:48""}",2026-03-31 18:48:00+00,2026-03-31 18:48:00+00
67272b2d-efb3-477d-a4ed-73f2daf7aaaa,fbf7a6cf-160e-471e-9154-814666e4275d,booking,"{""content_title"": ""Robotics Live"", ""time"": ""12:50""}",2026-04-11 12:50:00+00,2026-04-11 12:50:00+00
a57a7f04-1897-4c7d-98a6-6fc0e330dd83,f6919fa0-17ba-4443-a695-9f45fa017a34,no_show_warning_1,"{""content_title"": ""Tech Founders Meetup"", ""time"": ""09:48""}",2026-03-17 09:48:00+00,2026-03-17 09:48:00+00
10902652-ca37-49e7-9cfa-88833c0c1582,b69ad41e-6b0a-43be-a41a-e82e5b56d16d,booking,"{""content_title"": ""NextGen Hardware"", ""time"": ""20:19""}",2026-03-25 20:19:00+00,2026-03-25 20:19:00+00
5123e3c4-37b4-4147-b59e-d5bb691e15b4,9fe869f8-c643-403c-8089-114c82e46f06,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""15:52""}",2026-04-06 15:52:00+00,2026-04-06 15:52:00+00
d17a4522-e156-4a45-aa52-cd13e2a59e31,de6a5aaf-d001-430a-a43d-0389c9291aff,no_show_warning_1,"{""content_title"": ""Dark Rooms VR"", ""time"": ""15:50""}",2026-03-15 15:50:00+00,2026-03-15 15:50:00+00
aaed5c97-58e5-400e-a5da-95ce0904d908,8b3b779c-50f7-4828-bb18-777d68e64f61,booking,"{""content_title"": ""Future City Layers"", ""time"": ""16:46""}",2026-03-29 16:46:00+00,2026-03-29 16:46:00+00
a6174360-955a-4e95-aeb6-e9c0f187cc89,cc683572-8de7-4e28-bca0-0e6ca0a2770e,cancellation,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""14:57""}",2026-04-01 14:57:00+00,2026-04-01 14:57:00+00
8fa9b8a4-9679-4a20-a7e3-f9cfa8212813,ffe638a5-f192-4d3c-b5a1-12b244635407,booking,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""08:13""}",2026-04-05 08:13:00+00,2026-04-05 08:13:00+00
ae23410c-a5ff-4860-9e28-125a11ea4f89,9278d5c7-9c0c-4200-a5e8-3ff3e383db25,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""17:27""}",2026-03-30 17:27:00+00,2026-03-30 17:27:00+00
a9c32ea0-3387-4b50-a9e8-572502022c1e,a13e4846-11bd-4d46-b9b9-5fab6dbcfb27,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""08:27""}",2026-04-11 08:27:00+00,2026-04-11 08:27:00+00
d234b467-d77c-4fe8-b4b6-fb4d12b7907a,58b22874-7866-499e-b41f-5eeb343aad1e,cancellation,"{""content_title"": ""NextGen Hardware"", ""time"": ""19:30""}",2026-03-16 19:30:00+00,2026-03-16 19:30:00+00
b1589490-9d49-40ed-8511-4a6b429704ff,6e8b0bc3-fd27-4d01-a13c-14a9a6aa03bb,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""17:27""}",2026-03-22 17:27:00+00,2026-03-22 17:27:00+00
9019c130-498b-44a9-87c2-13fc23ea5471,b24da865-72df-4e3c-af0c-db91cd6443c1,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""09:51""}",2026-04-04 09:51:00+00,2026-04-04 09:51:00+00
5ece3908-6c9e-4a1c-a092-5fef5c8e8e74,059e84c1-4b8b-40d9-836e-8d05306432f1,booking,"{""content_title"": ""A Long Goodbye Panel"", ""time"": ""16:49""}",2026-04-01 16:49:00+00,2026-04-01 16:49:00+00
5bb2e81c-9988-44b1-8642-69397bc8437e,b24da865-72df-4e3c-af0c-db91cd6443c1,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""19:12""}",2026-03-13 19:12:00+00,2026-03-13 19:12:00+00
0ebece6a-5821-4818-a016-5567124f8800,89963218-7750-4ee8-acf5-18336e8104c7,no_show_warning_1,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""14:39""}",2026-04-03 14:39:00+00,2026-04-03 14:39:00+00
26306888-a5b6-45b1-8f3e-06c46458c1bf,ebdaab75-0297-4113-8d05-30c537c4a1d4,booking,"{""content_title"": ""Unity Basics"", ""time"": ""13:21""}",2026-03-22 13:21:00+00,2026-03-22 13:21:00+00
3722ea86-5ef4-4f25-a9b8-da35c8bea8f7,2b0712dd-7b8a-48ba-a639-ae2121f9c101,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""12:57""}",2026-04-01 12:57:00+00,2026-04-01 12:57:00+00
dfc6c6e1-6e32-4cf8-9592-3f1635926cfe,742f7d7d-139c-4560-be95-891f07f9a8c5,booking,"{""content_title"": ""B2B Matchmaking"", ""time"": ""09:20""}",2026-04-03 09:20:00+00,2026-04-03 09:20:00+00
7cda8453-1ac3-4b08-85fe-09ec6f67b117,00b85947-036c-4695-90b8-e99838d56f7d,booking,"{""content_title"": ""Web3 Showcase"", ""time"": ""08:52""}",2026-03-19 08:52:00+00,2026-03-19 08:52:00+00
083e5306-49a6-41e4-a31a-9c70b927a914,ac3e95a4-4b20-4bd8-8e6f-3e4551c569c0,booking,"{""content_title"": ""Interactive History"", ""time"": ""09:07""}",2026-04-01 09:07:00+00,2026-04-01 09:07:00+00
6a6b573c-58b9-4a17-8de5-51452136e7c7,ef48f56f-c3a1-42f0-97d3-38752efc487d,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""08:33""}",2026-04-06 08:33:00+00,2026-04-06 08:33:00+00
37ebb55d-f539-4882-a013-1d4fb638a9c3,4935010e-e354-48d3-90f5-a93f88bdcc37,booking,"{""content_title"": ""Startup Pitches"", ""time"": ""09:36""}",2026-04-02 09:36:00+00,2026-04-02 09:36:00+00
78b71fe2-9ef8-448b-89a0-bb23d7ec6c50,9e2697c6-1e4b-4d6a-89ef-af96f7ba23ca,no_show_warning_1,"{""content_title"": ""Dark Rooms VR"", ""time"": ""14:28""}",2026-03-26 14:28:00+00,2026-03-26 14:28:00+00
317ea19f-feda-4793-b529-a4beb173abf2,ef988c76-6b55-41a1-90e5-cacc349e3a08,no_show_warning_1,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""20:40""}",2026-03-30 20:40:00+00,2026-03-30 20:40:00+00
b4b696a3-8c7e-4035-ba2e-ea968f0649d3,7b11e310-c609-4268-aa48-1240179e9d1e,no_show_warning_1,"{""content_title"": ""Robotics Live"", ""time"": ""17:01""}",2026-03-15 17:01:00+00,2026-03-15 17:01:00+00
684f339f-bccc-441a-b55a-3de15f9a1e56,37ac749e-1b82-474e-aae8-dfc2477b8b1b,cancellation,"{""content_title"": ""B2B Matchmaking"", ""time"": ""17:12""}",2026-03-28 17:12:00+00,2026-03-28 17:12:00+00
853d20b8-61e5-46a2-b8fd-8d21ef78ed7b,71bf25c5-1679-447c-afa4-db21a5c7ea79,booking,"{""content_title"": ""Blender Modeling"", ""time"": ""13:05""}",2026-03-31 13:05:00+00,2026-03-31 13:05:00+00
661066a3-af56-4cf0-8aa6-99833ce5fb94,e0e55d1f-0fbb-4f70-9731-aa61631a7619,no_show_warning_1,"{""content_title"": ""Virtual Palace"", ""time"": ""11:40""}",2026-04-11 11:40:00+00,2026-04-11 11:40:00+00
f4f4e953-82f0-4998-8a57-026c4d4c368c,b24da865-72df-4e3c-af0c-db91cd6443c1,no_show_warning_1,"{""content_title"": ""Mars Colony VR"", ""time"": ""11:42""}",2026-03-15 11:42:00+00,2026-03-15 11:42:00+00
acbfd488-c9fb-4c00-8d66-fe4603813b7d,f2df112c-a597-43e7-9419-ad49a3fd8cf1,booking,"{""content_title"": ""NextGen Hardware"", ""time"": ""09:55""}",2026-04-03 09:55:00+00,2026-04-03 09:55:00+00
b89c6ade-95db-4804-af49-fc8d76707156,bf19869e-c46b-4466-9d57-992ff6a05328,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""19:40""}",2026-04-04 19:40:00+00,2026-04-04 19:40:00+00
6a2347ab-a45f-4256-94ff-d737c32f4be4,dd61e0d3-e9cc-45e9-9388-679ec8549004,cancellation,"{""content_title"": ""Blender Modeling"", ""time"": ""10:49""}",2026-03-27 10:49:00+00,2026-03-27 10:49:00+00
ae6008c0-21fb-4583-89fa-60966da7eb3c,96afb56c-6dfc-43b8-83ed-068e8c0ba925,booking,"{""content_title"": ""AI in Digital Art"", ""time"": ""16:40""}",2026-03-23 16:40:00+00,2026-03-23 16:40:00+00
b18ce77d-e54c-4462-93dd-bc81983a5c3b,abdce89d-86e2-4dc9-9270-f92b70e5abcd,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""10:52""}",2026-04-02 10:52:00+00,2026-04-02 10:52:00+00
3d0d0e19-adf1-44f4-b88f-cd0c6a33c9b6,4a81965d-92c8-4a65-b80a-a40be123471b,no_show_warning_1,"{""content_title"": ""Dark Rooms VR"", ""time"": ""09:05""}",2026-04-11 09:05:00+00,2026-04-11 09:05:00+00
66fb6d8e-898a-45e1-a8f1-eb286934dc13,f6919fa0-17ba-4443-a695-9f45fa017a34,cancellation,"{""content_title"": ""The Clouds Are Up"", ""time"": ""12:46""}",2026-03-15 12:46:00+00,2026-03-15 12:46:00+00
6f341d75-56c2-42e4-8783-258f493ada98,49f45dd7-3a4c-4d9f-b0fd-e2bed76ded71,booking,"{""content_title"": ""A Long Goodbye Panel"", ""time"": ""19:52""}",2026-03-16 19:52:00+00,2026-03-16 19:52:00+00
591ce55e-5fab-4b5b-989b-a9dcf2358cdb,ac3e95a4-4b20-4bd8-8e6f-3e4551c569c0,booking,"{""content_title"": ""Unity Basics"", ""time"": ""12:15""}",2026-03-16 12:15:00+00,2026-03-16 12:15:00+00
044ab2f2-e51b-4eb6-a429-e34f86ced067,11d18861-c594-489b-aabc-122c463ab1f5,no_show_warning_1,"{""content_title"": ""Interactive History"", ""time"": ""18:52""}",2026-03-21 18:52:00+00,2026-03-21 18:52:00+00
c4b1fdd4-3637-4174-9666-4e108c9f815d,a892e54d-16be-4bf6-99a7-8de3420afc56,booking,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""08:51""}",2026-03-30 08:51:00+00,2026-03-30 08:51:00+00
4930f603-506d-4d84-9967-0866de0a483f,914ac985-071c-41a1-8b5d-17d3acfcafc7,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""13:17""}",2026-03-16 13:17:00+00,2026-03-16 13:17:00+00
cc04c4da-eda9-42a1-84ad-33f9f1b90d5d,4e490d35-0731-44ae-9084-cddac927c22d,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""20:19""}",2026-03-24 20:19:00+00,2026-03-24 20:19:00+00
dcc88cd1-1ac6-495b-8b71-f5200c42e41b,213cf34b-1792-4a91-89a9-a380f66d1a06,booking,"{""content_title"": ""Web3 Showcase"", ""time"": ""16:44""}",2026-03-16 16:44:00+00,2026-03-16 16:44:00+00
971d01d9-84a2-4c5d-a051-d6c028c7f93a,ee63f7e6-0a2a-4939-ad49-20dd1b9590aa,no_show_warning_1,"{""content_title"": ""Web3 Showcase"", ""time"": ""19:58""}",2026-04-04 19:58:00+00,2026-04-04 19:58:00+00
400066d5-4451-42f1-ba98-6581e86278db,6e8b0bc3-fd27-4d01-a13c-14a9a6aa03bb,booking,"{""content_title"": ""Future City Layers"", ""time"": ""11:49""}",2026-03-20 11:49:00+00,2026-03-20 11:49:00+00
bdbf6b4f-4cf6-4028-87c3-6204b68342ce,d9172c5c-ab84-45b8-94fa-86be9a4f5105,cancellation,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""10:19""}",2026-04-10 10:19:00+00,2026-04-10 10:19:00+00
7bca9247-b9a9-4de2-9f93-23c338bc202b,989f077c-4b75-4998-9914-145aeb2a8531,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""19:31""}",2026-03-24 19:31:00+00,2026-03-24 19:31:00+00
ff9a3771-eeb4-4493-a6c7-26ed46116eea,0a736495-cb89-446b-9e7a-24151d2fb8e5,booking,"{""content_title"": ""Indulto Creative Talk"", ""time"": ""19:48""}",2026-04-09 19:48:00+00,2026-04-09 19:48:00+00
ab6743a7-6412-4cfb-8b9b-330e532feab1,add9a632-67e1-46ec-86b4-6c83b944ef6d,no_show_warning_1,"{""content_title"": ""A Long Goodbye Panel"", ""time"": ""08:36""}",2026-03-14 08:36:00+00,2026-03-14 08:36:00+00
084fd1e9-bfa3-41be-a21c-d31d1b7a2832,bf19869e-c46b-4466-9d57-992ff6a05328,booking,"{""content_title"": ""AI in Digital Art"", ""time"": ""16:08""}",2026-03-19 16:08:00+00,2026-03-19 16:08:00+00
881d5e9f-18a8-4217-95f2-8de1b7c01b29,c293d3b1-4ec6-4f9c-b240-66951b034cfe,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""11:04""}",2026-03-18 11:04:00+00,2026-03-18 11:04:00+00
51c7ccf4-0b3c-42d6-ba30-4c3b6ee865a8,49a516c4-89e4-46eb-8bfb-6053e3e30b88,booking,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""12:37""}",2026-03-21 12:37:00+00,2026-03-21 12:37:00+00
4e4800b5-4248-4fb3-a950-995d7a0c460c,7637f86e-0822-4e8d-be2f-6b3e00ec9fbb,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""19:38""}",2026-03-18 19:38:00+00,2026-03-18 19:38:00+00
5f27c642-6620-4be3-b3c9-2688e150dafe,b25adb14-07cd-467b-bf70-b2be72e499ef,no_show_warning_1,"{""content_title"": ""Future City Layers"", ""time"": ""12:13""}",2026-04-04 12:13:00+00,2026-04-04 12:13:00+00
366e8b9b-c321-4670-950f-d6f4089e64bd,b21fd889-1e9d-46a4-b226-a8ae8f8d5005,no_show_warning_1,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""13:49""}",2026-03-28 13:49:00+00,2026-03-28 13:49:00+00
969e026b-2688-4b1e-8cc7-c7c2daaf5661,921a7068-5872-4756-b38b-21a2083e46ef,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""18:47""}",2026-03-31 18:47:00+00,2026-03-31 18:47:00+00
0de54143-8bf7-4a72-b614-e3a5b9f09739,d17a8285-e0cc-47b0-b455-2a3c047ee1d5,cancellation,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""08:20""}",2026-04-03 08:20:00+00,2026-04-03 08:20:00+00
8458b85e-032c-4f5b-8121-f4bc36812729,6aa6b875-b7b2-4588-b756-233e61081026,booking,"{""content_title"": ""A Long Goodbye Panel"", ""time"": ""20:31""}",2026-04-12 20:31:00+00,2026-04-12 20:31:00+00
03e317c2-8ecf-4bd6-b4db-e5684d565361,989f077c-4b75-4998-9914-145aeb2a8531,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""14:21""}",2026-04-10 14:21:00+00,2026-04-10 14:21:00+00
7574c6f3-b87c-4ef2-8323-067f9f5d2c24,d9172c5c-ab84-45b8-94fa-86be9a4f5105,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""19:30""}",2026-04-11 19:30:00+00,2026-04-11 19:30:00+00
490a3f5e-d6ed-43f1-92f7-5d423042a42e,9ce8c413-b48b-4536-b7e5-43f101d86ff8,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""16:47""}",2026-04-11 16:47:00+00,2026-04-11 16:47:00+00
36038a5c-e271-4997-955d-3a5a1a35e884,d35a8941-0da6-4bf3-ac24-748de1874163,booking,"{""content_title"": ""B2B Matchmaking"", ""time"": ""09:40""}",2026-03-19 09:40:00+00,2026-03-19 09:40:00+00
97ccfd94-b568-4463-b307-bad4c5d802d4,919df609-e2da-4432-9b33-33e7e83e6ac9,no_show_warning_1,"{""content_title"": ""Dark Rooms VR"", ""time"": ""19:24""}",2026-04-03 19:24:00+00,2026-04-03 19:24:00+00
5c0b5964-6cea-413d-b6c1-df4ab751ff87,7f931bdb-76b2-47e4-ade8-481018bccdb2,cancellation,"{""content_title"": ""Tech Founders Meetup"", ""time"": ""10:38""}",2026-04-01 10:38:00+00,2026-04-01 10:38:00+00
ced3154b-0bdf-4369-95b3-172dedb325a8,d8249b92-3841-4a3f-af23-1678614e8659,booking,"{""content_title"": ""Robotics Live"", ""time"": ""13:52""}",2026-04-04 13:52:00+00,2026-04-04 13:52:00+00
db8add8f-67ce-4b7a-82c8-ef4c452cf504,af926477-88bc-46b9-8901-673bc4e0c6c8,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""19:56""}",2026-04-08 19:56:00+00,2026-04-08 19:56:00+00
2b140d1c-0979-4d0c-93c2-ea1e75843d09,616c7af7-b31e-4d6d-a1f3-557bf59f52ad,booking,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""18:17""}",2026-03-27 18:17:00+00,2026-03-27 18:17:00+00
d0569664-4347-4c22-b274-2b9372093f70,9757a490-8a8c-4575-ad30-b96c8929687c,no_show_warning_1,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""20:22""}",2026-03-16 20:22:00+00,2026-03-16 20:22:00+00
fedd7d2d-d59f-4496-82b7-87cd5f81aacf,302424aa-d384-44e5-a350-022693b8c6b6,booking,"{""content_title"": ""AI in Digital Art"", ""time"": ""13:18""}",2026-04-04 13:18:00+00,2026-04-04 13:18:00+00
1df8aaa1-dc5d-458d-bd4f-74965c53d514,b24da865-72df-4e3c-af0c-db91cd6443c1,info,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""20:07""}",2026-03-16 20:07:00+00,2026-03-16 20:07:00+00
d5b37198-5e9b-480d-ab94-e304c3f6947f,b77d5a14-95f8-4aed-aea9-8b1312e2cac0,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""18:01""}",2026-03-14 18:01:00+00,2026-03-14 18:01:00+00
e33b7698-bff2-4d0a-8e6f-8f42964f3d90,f6919fa0-17ba-4443-a695-9f45fa017a34,booking,"{""content_title"": ""Startup Pitches"", ""time"": ""14:02""}",2026-04-08 14:02:00+00,2026-04-08 14:02:00+00
4f897e9d-aeb1-470f-ab84-0c6c3e67a842,b8ecce1e-90cc-43e8-b0f2-2d03a4333611,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""15:39""}",2026-04-06 15:39:00+00,2026-04-06 15:39:00+00
927dbbf3-8f8b-4684-b303-609adaef1d08,00b85947-036c-4695-90b8-e99838d56f7d,booking,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""15:03""}",2026-04-03 15:03:00+00,2026-04-03 15:03:00+00
9804536d-5a2f-4c98-9e1c-e905961a73bf,89b6d6d6-8f2c-4bbc-a136-7fde367ea32c,cancellation,"{""content_title"": ""Mars Colony VR"", ""time"": ""14:15""}",2026-03-19 14:15:00+00,2026-03-19 14:15:00+00
52888257-2fe4-4d2d-bc35-a70a8a1739fe,331f9dc2-3de5-4a22-8efc-06502e462b34,cancellation,"{""content_title"": ""Quantum Computing Intro"", ""time"": ""17:35""}",2026-03-26 17:35:00+00,2026-03-26 17:35:00+00
488f27a3-6873-4f82-84d5-7bb086113926,21fce4a1-6586-443a-bb5f-24a146baaa37,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""10:08""}",2026-04-03 10:08:00+00,2026-04-03 10:08:00+00
535692fc-7760-4328-998b-a7c41dfed9e0,cf3a66c1-5d0a-44a3-8594-be2d8c2a1f96,no_show_warning_1,"{""content_title"": ""Mars Colony VR"", ""time"": ""18:01""}",2026-03-27 18:01:00+00,2026-03-27 18:01:00+00
6564a264-b77a-4e34-81d7-603d95840ad0,ace7bf9f-7d97-4317-a3ce-3c8482f9bc97,booking,"{""content_title"": ""Blender Modeling"", ""time"": ""12:39""}",2026-03-26 12:39:00+00,2026-03-26 12:39:00+00
635493f0-b35a-401c-a347-02c5a1162882,8e62814c-526d-4ce9-a6d2-df25109e1132,booking,"{""content_title"": ""Coding 101"", ""time"": ""11:05""}",2026-03-31 11:05:00+00,2026-03-31 11:05:00+00
4befa6f4-3243-4a66-abec-867204992412,04cdf895-1973-4269-9135-92ac847243ab,booking,"{""content_title"": ""AI in Digital Art"", ""time"": ""10:24""}",2026-03-18 10:24:00+00,2026-03-18 10:24:00+00
0d0d08c0-7514-40d2-b4f5-3236a65208e7,b3f4cd8d-2550-444e-8b59-a81c905c208a,info,"{""content_title"": ""Interactive History"", ""time"": ""10:31""}",2026-03-26 10:31:00+00,2026-03-26 10:31:00+00
f8c9d77c-1db4-4af1-be4e-e92651c20d5a,b61d079d-ec62-4167-8eba-09a5727aaf7f,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""17:35""}",2026-03-26 17:35:00+00,2026-03-26 17:35:00+00
0b872f60-2244-42ef-becd-69a60b0b01d6,af1806a5-beab-4ade-9b17-fda14b931432,booking,"{""content_title"": ""Future City Layers"", ""time"": ""09:54""}",2026-03-24 09:54:00+00,2026-03-24 09:54:00+00
e58e42cc-5eee-4483-801d-a4053039d01b,7ee662d4-5381-4c7d-a59c-31a3588526a9,no_show_warning_1,"{""content_title"": ""Virtual Palace"", ""time"": ""11:48""}",2026-04-01 11:48:00+00,2026-04-01 11:48:00+00
3f955174-de40-4a15-a25d-7825bdc72e43,775b7504-5841-4e93-8231-16f210ef87a2,cancellation,"{""content_title"": ""Web3 Showcase"", ""time"": ""16:02""}",2026-04-11 16:02:00+00,2026-04-11 16:02:00+00
5f2161e1-8513-4013-9206-ce84442885b9,c91331ed-1e32-4944-9f26-447f7ff12eae,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""12:01""}",2026-04-06 12:01:00+00,2026-04-06 12:01:00+00
b4849024-abfb-4de5-95a6-02f39035d6d8,b77d5a14-95f8-4aed-aea9-8b1312e2cac0,booking,"{""content_title"": ""Tech Founders Meetup"", ""time"": ""10:52""}",2026-03-21 10:52:00+00,2026-03-21 10:52:00+00
896317b8-59a5-4876-93db-b9ea32d9003f,dd61e0d3-e9cc-45e9-9388-679ec8549004,cancellation,"{""content_title"": ""Dark Rooms VR"", ""time"": ""17:19""}",2026-03-22 17:19:00+00,2026-03-22 17:19:00+00
73d37efe-d7ca-415a-a83c-54e225264a38,0388b60a-a6e6-4161-a081-3aecda990daa,booking,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""18:35""}",2026-03-28 18:35:00+00,2026-03-28 18:35:00+00
525941c2-144e-4eba-9c3f-f25e65cfc9c9,642aef68-84f7-4a98-9e9e-5ff30559da65,booking,"{""content_title"": ""Decision Maker Summit"", ""time"": ""13:39""}",2026-03-16 13:39:00+00,2026-03-16 13:39:00+00
4ccb4abb-ada7-46f8-bcd7-c17c4a546492,6d399b1a-e459-4f03-9c13-f7f2589675ab,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""18:27""}",2026-04-01 18:27:00+00,2026-04-01 18:27:00+00
475887df-8e21-442f-9893-a18245abb03b,cfaa9bc0-61ff-4909-bdcf-8db08a2207b1,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""18:44""}",2026-03-31 18:44:00+00,2026-03-31 18:44:00+00
32fb22e9-79ca-47bb-bb2a-041de18bc8e5,878fadea-23af-4f58-87ed-46a070606bc5,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""09:36""}",2026-03-30 09:36:00+00,2026-03-30 09:36:00+00
775ee9ca-ffed-4456-8532-af6b5d3c7bc9,cf3a66c1-5d0a-44a3-8594-be2d8c2a1f96,booking,"{""content_title"": ""Quantum Computing Intro"", ""time"": ""09:26""}",2026-03-25 09:26:00+00,2026-03-25 09:26:00+00
c5b5c2b3-af7b-4792-a518-0f0037ca6ab2,9e2697c6-1e4b-4d6a-89ef-af96f7ba23ca,booking,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""13:12""}",2026-04-11 13:12:00+00,2026-04-11 13:12:00+00
c0491cd8-f71a-4df7-97db-7e471ccdb71e,2ebded65-4ef7-49f5-9a7e-6dc674d75ea0,cancellation,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""09:08""}",2026-03-19 09:08:00+00,2026-03-19 09:08:00+00
